Date,Area,Sales,Avg_Price,Med_Price
2006-03-01,C12,9,364111,336000
2006-04-01,C12,7,497571,287000
2006-05-01,C12,10,565930,389950
2006-06-01,C12,8,926870,468730
2006-07-01,C12,5,629500,397500
2006-08-01,C12,9,500222,396000
2006-09-01,C12,6,708983,400450
2006-10-01,C12,4,554450,479400
2006-11-01,C12,3,427600,439000
2006-12-01,C12,1,255000,255000
2007-01-01,C12,6,471333,343500
2007-02-01,C12,2,315500,315500
2007-03-01,C12,8,529313,375000
2007-04-01,C12,7,504625,389000
2007-05-01,C12,10,677550,372500
2007-06-01,C12,12,413892,419300
2007-07-01,C12,7,576143,460000
2007-08-01,C12,5,834800,609000
2007-09-01,C12,5,513000,438000
2007-10-01,C12,8,629250,494000
2007-11-01,C12,11,684182,510000
2007-12-01,C12,6,324083,324000
2008-01-01,C12,6,659583,464250
2008-02-01,C12,7,474143,385000
2008-03-01,C12,3,443333,445000
2008-04-01,C12,6,725167,590000
2008-05-01,C12,4,379000,387500
2008-06-01,C12,7,615271,396900
2008-07-01,C12,8,1044863,662500
2008-08-01,C12,3,501667,465000
2008-09-01,C12,6,602667,432250
2008-10-01,C12,1,584000,584000
2008-11-01,C12,3,464033,412000
2008-12-01,C12,1,410000,410000
2009-01-01,C12,1,312000,312000
2009-02-01,C12,2,331900,331900
2009-03-01,C12,1,313500,313500
2009-04-01,C12,8,532225,420900
2009-05-01,C12,7,395071,359000
2009-06-01,C12,15,597853,442000
2009-07-01,C12,9,706222,419000
2009-08-01,C12,5,481080,475000
2009-09-01,C12,3,636000,360000
2009-10-01,C12,5,611100,575000
2009-11-01,C12,8,507363,472450
2009-12-01,C12,4,382750,343000
2010-01-01,C12,5,871370,584250
2010-02-01,C12,8,794944,578150
2010-03-01,C12,8,629875,497500
2010-04-01,C12,7,721943,529000
2010-05-01,C12,10,613950,518000
2010-06-01,C12,9,533144,472500
2010-07-01,C12,6,552083,493250
2010-08-01,C12,6,479167,485000
2010-09-01,C12,6,1147500,1160000
2010-10-01,C12,8,477313,407500
2010-11-01,C12,3,427667,353000
2010-12-01,C12,4,542750,517000
2011-01-01,C12,6,590083,519250
2011-02-01,C12,3,449667,493000
2011-03-01,C12,9,658389,485000
2011-04-01,C12,7,533586,512000
2011-05-01,C12,6,554167,562500
2011-06-01,C12,6,433000,425500
2011-07-01,C12,7,534214,547000
2011-08-01,C12,10,458800,469000
2011-09-01,C12,7,437627,420000
2011-10-01,C12,10,635040,527000
2011-11-01,C12,11,708864,585000
2011-12-01,C12,5,848000,755000
2012-01-01,C12,2,357500,357500
2012-02-01,C12,10,784600,456000
2012-03-01,C12,18,679261,584950
2012-04-01,C12,3,641000,414000
2012-05-01,C12,7,652286,510000
2012-06-01,C12,11,944309,540000
2012-07-01,C12,9,520000,525000
2012-08-01,C12,2,517500,517500
2012-09-01,C12,5,983980,402000
2012-10-01,C12,8,703063,476500
2012-11-01,C12,3,924333,670000
2012-12-01,C12,3,634333,580000
2013-01-01,C12,2,1015500,1015500
2013-02-01,C12,6,875500,494000
2013-03-01,C12,4,749750,757500
2013-04-01,C12,7,501829,480000
2013-05-01,C12,11,665672,480000
2013-06-01,C12,9,621967,544500
2013-07-01,C12,8,788502,387500
2013-08-01,C12,7,525714,525000
2013-09-01,C12,8,535850,429500
2013-10-01,C12,11,879727,789000
2013-11-01,C12,4,1293725,685000
2013-12-01,C12,2,506000,506000
2014-01-01,C12,7,760857,482000
2014-02-01,C12,4,557525,494000
2014-03-01,C12,9,617822,529000
2014-04-01,C12,6,958833,797500
2014-05-01,C12,10,843900,595250
2014-06-01,C12,11,815545,524000
2014-07-01,C12,14,690618,516500
2014-08-01,C12,10,708737,585000
2014-09-01,C12,9,649432,579000
2014-10-01,C12,8,1070313,631000
2014-11-01,C12,3,885000,630000
2014-12-01,C12,3,410000,415000
2015-01-01,C12,2,681000,681000
2015-02-01,C12,5,712000,720000
2015-03-01,C12,7,602786,502500
2015-04-01,C12,9,814900,755000
2015-05-01,C12,18,847717,558500
2015-06-01,C12,14,926550,646500
2015-07-01,C12,8,480100,427500
2015-08-01,C12,8,685000,524000
2015-09-01,C12,12,1205525,728000
2015-10-01,C12,3,773633,821000
2015-11-01,C12,5,493200,432000
2015-12-01,C12,3,1031333,773000
2016-01-01,C12,5,800460,639000
2016-02-01,C12,14,821421,577500
2016-03-01,C12,15,682467,563000
2016-04-01,C12,10,965762,757500
2016-05-01,C12,16,1032500,818750
2016-06-01,C12,15,1262733,800000
2016-07-01,C12,11,620682,625000
2016-08-01,C12,14,1015235,661450
2016-09-01,C12,3,983333,750000
2016-10-01,C12,9,751889,620000
2016-11-01,C12,9,999128,860000
2016-12-01,C12,4,761750,709000
2017-01-01,C12,6,804833,671000
2017-02-01,C12,6,944500,865000
2017-03-01,C12,6,1286333,1090000
2017-04-01,C12,7,814286,665000
2017-05-01,C12,11,1155909,950000
2017-06-01,C12,6,943375,904000
2017-07-01,C12,6,1222667,1133500
2017-08-01,C12,5,1544000,1350000
2017-09-01,C12,3,1432667,1380000
2017-10-01,C12,5,1270900,910000
2017-11-01,C12,3,666000,605000
2017-12-01,C12,6,1205500,1047500
2018-01-01,C12,3,828667,879000
2018-02-01,C12,1,795000,795000
2018-03-01,C12,6,1016500,971500
2018-04-01,C12,8,1711854,1167500
2018-05-01,C12,8,898788,780000
2018-06-01,C12,8,1105375,883500
2018-07-01,C12,7,890571,610000
2018-08-01,C12,10,1006650,797500
2018-09-01,C12,2,1117500,1117500
2018-10-01,C12,4,1064000,986500
2018-11-01,C12,2,734750,734750
2018-12-01,C12,2,730000,730000
2019-01-01,C12,5,969900,825000
2019-02-01,C12,7,926400,915000
2019-03-01,C12,7,1095286,910000
2019-04-01,C12,8,1255288,1212500
2019-05-01,C12,8,1003125,900000
2019-06-01,C12,7,1179653,866500
2019-07-01,C12,8,916988,884950
2019-08-01,C12,5,734000,650000
2019-09-01,C12,5,1078000,780000
2019-10-01,C12,9,1471278,1380000
2019-11-01,C12,9,943856,899900
2019-12-01,C12,2,792500,792500
2020-01-01,C12,4,2356250,1825000
2020-02-01,C12,9,1248778,1030000
2020-03-01,C12,6,1091638,902164
2020-04-01,C12,1,665000,665000
2020-05-01,C12,3,1006000,850000
2020-06-01,C12,6,1482167,1004000
2020-07-01,C12,9,2286556,1605000
2020-08-01,C12,6,1013667,896500
2020-09-01,C12,9,1080333,899000
2020-10-01,C12,12,1415542,1205000
2020-11-01,C12,5,784900,815500
2020-12-01,C12,4,1354750,1397500
2021-01-01,C12,1,1530000,1530000
2021-02-01,C12,3,704333,670000
2021-03-01,C12,6,891633,884900
2021-04-01,C12,7,1388071,935000
