Date,Area,Sales,Avg_Price,Med_Price
2013-10-01,W10,32,164837,171750
2013-11-01,W10,23,184043,176000
2013-12-01,W10,21,169471,175000
2014-01-01,W10,24,168821,176500
2014-02-01,W10,26,171092,179000
2014-03-01,W10,33,185985,178000
2014-04-01,W10,31,179281,190000
2014-05-01,W10,25,189390,193500
2014-06-01,W10,30,188963,187500
2014-07-01,W10,33,193864,198000
2014-08-01,W10,35,189434,187500
2014-09-01,W10,28,180161,191750
2014-10-01,W10,34,198115,198000
2014-11-01,W10,24,201438,198500
2014-12-01,W10,13,195185,182000
2015-01-01,W10,21,188905,199000
2015-02-01,W10,25,197269,207000
2015-03-01,W10,31,186515,205500
2015-04-01,W10,40,206550,207500
2015-05-01,W10,30,185772,208250
2015-06-01,W10,41,204978,208000
2015-07-01,W10,48,196200,208000
2015-08-01,W10,42,212401,215100
2015-09-01,W10,27,201710,210000
2015-10-01,W10,30,209335,211500
2015-11-01,W10,20,174825,181000
2015-12-01,W10,15,219387,230000
2016-01-01,W10,13,196023,227000
2016-02-01,W10,31,204084,215000
2016-03-01,W10,31,234655,232000
2016-04-01,W10,41,223037,240000
2016-05-01,W10,40,222165,234500
2016-06-01,W10,41,217500,226000
2016-07-01,W10,40,222555,261000
2016-08-01,W10,42,222293,242750
2016-09-01,W10,37,254119,265000
2016-10-01,W10,42,241789,263500
2016-11-01,W10,33,235697,263000
2016-12-01,W10,35,270606,270000
2017-01-01,W10,27,276103,285800
2017-02-01,W10,42,279598,291000
2017-03-01,W10,55,310482,332500
2017-04-01,W10,58,319133,346500
2017-05-01,W10,38,347631,339500
2017-06-01,W10,28,280879,305000
2017-07-01,W10,23,315386,325000
2017-08-01,W10,32,286593,294500
2017-09-01,W10,21,322376,333000
2017-10-01,W10,40,311053,310000
2017-11-01,W10,41,300016,325000
2017-12-01,W10,32,301256,310000
2018-01-01,W10,40,305729,316500
2018-02-01,W10,30,328143,334500
2018-03-01,W10,28,328267,356000
2018-04-01,W10,31,327842,340000
2018-05-01,W10,43,346796,360000
2018-06-01,W10,36,333575,350000
2018-07-01,W10,43,325751,345500
2018-08-01,W10,39,329354,351500
2018-09-01,W10,25,345652,355000
2018-10-01,W10,23,340961,363000
2018-11-01,W10,28,324086,347000
2018-12-01,W10,28,347579,369500
2019-01-01,W10,25,344156,367000
2019-02-01,W10,24,384058,389500
2019-03-01,W10,27,362904,380000
2019-04-01,W10,28,396757,402450
2019-05-01,W10,43,388935,390000
2019-06-01,W10,22,399023,398500
2019-07-01,W10,28,389196,387500
2019-08-01,W10,34,373170,377505
2019-09-01,W10,44,398270,407500
2019-10-01,W10,33,395818,405000
2019-11-01,W10,20,406429,410450
2019-12-01,W10,12,403125,419750
2020-01-01,W10,20,425435,430750
2020-02-01,W10,32,444852,462500
2020-03-01,W10,28,457946,469950
2020-04-01,W10,13,428653,418000
2020-05-01,W10,8,416563,418500
2020-06-01,W10,22,450455,460000
2020-07-01,W10,37,447934,452000
2020-08-01,W10,42,468625,467000
2020-09-01,W10,33,456708,466000
2020-10-01,W10,25,457124,472000
2020-11-01,W10,26,441977,449950
2020-12-01,W10,34,432647,429500
2021-01-01,W10,28,483427,494000
2021-02-01,W10,36,457497,470000
2021-03-01,W10,53,494202,513000
2021-04-01,W10,41,506171,525000
