Date,Area,Sales,Avg_Price,Med_Price
2018-06-01,W05,32,353365,368650
2018-07-01,W05,35,353917,380000
2018-08-01,W05,33,316712,282000
2018-09-01,W05,24,358566,352500
2018-10-01,W05,34,346370,372400
2018-11-01,W05,23,379686,400000
2018-12-01,W05,19,306798,345000
2019-01-01,W05,20,364580,374500
2019-02-01,W05,25,360886,343000
2019-03-01,W05,26,396164,393500
2019-04-01,W05,37,373714,377500
2019-05-01,W05,31,373932,389000
2019-06-01,W05,25,391230,412000
2019-07-01,W05,25,389516,375000
2019-08-01,W05,21,398357,398000
2019-09-01,W05,31,427935,435000
2019-10-01,W05,27,420385,405000
2019-11-01,W05,25,405240,430000
2019-12-01,W05,18,398494,425000
2020-01-01,W05,22,416591,435500
2020-02-01,W05,24,420954,425450
2020-03-01,W05,29,460310,490000
2020-04-01,W05,11,435809,409999
2020-05-01,W05,11,414495,409000
2020-06-01,W05,25,442426,462500
2020-07-01,W05,32,489805,500000
2020-08-01,W05,12,485000,470000
2020-09-01,W05,29,448734,470000
2020-10-01,W05,37,444565,460000
2020-11-01,W05,20,459975,459000
2020-12-01,W05,21,426352,434900
2021-01-01,W05,27,409778,420000
2021-02-01,W05,23,467322,488000
2021-03-01,W05,33,490551,480000
2021-04-01,W05,24,498229,519000
