Date,Area,Sales,Avg_Price,Med_Price
2014-06-01,W09,20,256640,280950
2014-07-01,W09,22,184245,150000
2014-08-01,W09,16,245469,251500
2014-09-01,W09,13,225808,233000
2014-10-01,W09,26,205096,162500
2014-11-01,W09,21,257524,275000
2014-12-01,W09,9,176556,156000
2015-01-01,W09,7,240571,200000
2015-02-01,W09,15,224267,190000
2015-03-01,W09,13,242192,262000
2015-04-01,W09,9,264678,310000
2015-05-01,W09,21,221162,243000
2015-06-01,W09,13,269462,232000
2015-07-01,W09,22,210205,137751
2015-08-01,W09,13,219000,175000
2015-09-01,W09,16,237406,222000
2015-10-01,W09,14,252743,259950
2015-11-01,W09,9,275722,224000
2015-12-01,W09,14,260557,249000
2016-01-01,W09,8,269500,217500
2016-02-01,W09,12,170292,165500
2016-03-01,W09,20,272850,284000
2016-04-01,W09,19,213083,161000
2016-05-01,W09,19,251258,235000
2016-06-01,W09,15,340500,350000
2016-07-01,W09,11,296682,330000
2016-08-01,W09,24,319833,320500
2016-09-01,W09,19,285884,236300
2016-10-01,W09,23,244130,199900
2016-11-01,W09,17,217847,196000
2016-12-01,W09,11,297473,225000
2017-01-01,W09,9,280567,220500
2017-02-01,W09,13,314416,301000
2017-03-01,W09,25,349376,295000
2017-04-01,W09,19,448563,482101
2017-05-01,W09,13,416669,475000
2017-06-01,W09,19,340337,235000
2017-07-01,W09,8,302470,269000
2017-08-01,W09,20,362045,306250
2017-09-01,W09,8,259600,215950
2017-10-01,W09,15,356033,280000
2017-11-01,W09,9,261556,237000
2017-12-01,W09,3,338667,405000
2018-01-01,W09,14,396821,430750
2018-02-01,W09,11,330500,265000
2018-03-01,W09,12,336342,277500
2018-04-01,W09,13,366154,340000
2018-05-01,W09,24,384042,279250
2018-06-01,W09,24,424054,420050
2018-07-01,W09,7,383643,325000
2018-08-01,W09,11,433227,500000
2018-09-01,W09,12,372000,271500
2018-10-01,W09,19,397074,340000
2018-11-01,W09,24,317804,285000
2018-12-01,W09,12,440958,470500
2019-01-01,W09,11,398545,435000
2019-02-01,W09,13,404954,339000
2019-03-01,W09,16,395188,321500
2019-04-01,W09,23,415304,380000
2019-05-01,W09,10,374050,351500
2019-06-01,W09,28,428246,396000
2019-07-01,W09,11,418168,335000
2019-08-01,W09,10,453700,455000
2019-09-01,W09,13,420346,422000
2019-10-01,W09,22,365327,350944
2019-11-01,W09,17,475512,435000
2019-12-01,W09,17,376994,357500
2020-01-01,W09,11,477182,483000
2020-02-01,W09,13,483453,396000
2020-03-01,W09,15,584133,597000
2020-04-01,W09,6,407333,398750
2020-05-01,W09,9,489972,445000
2020-06-01,W09,8,478375,462000
2020-07-01,W09,16,503681,404000
2020-08-01,W09,14,456571,405500
2020-09-01,W09,19,461095,425000
2020-10-01,W09,16,480688,489000
2020-11-01,W09,16,421000,395000
2020-12-01,W09,11,483045,447500
2021-01-01,W09,22,436082,412200
2021-02-01,W09,18,480078,477000
2021-03-01,W09,25,517478,461000
2021-04-01,W09,26,473281,450500
