Date,Area,Sales,Avg_Price,Med_Price
2015-09-01,C09,13,666577,575000
2015-10-01,C09,15,672387,613000
2015-11-01,C09,14,784158,523205
2015-12-01,C09,8,536345,503000
2016-01-01,C09,4,997038,1022500
2016-02-01,C09,16,1078975,767000
2016-03-01,C09,8,848238,699500
2016-04-01,C09,17,1277457,708000
2016-05-01,C09,16,841438,589500
2016-06-01,C09,14,1145186,889500
2016-07-01,C09,17,670159,644900
2016-08-01,C09,9,713222,570000
2016-09-01,C09,9,615767,560000
2016-10-01,C09,13,1109953,711093
2016-11-01,C09,19,752095,660000
2016-12-01,C09,11,810227,672000
2017-01-01,C09,3,519667,439000
2017-02-01,C09,8,805625,573950
2017-03-01,C09,11,1073190,830000
2017-04-01,C09,9,1754845,895000
2017-05-01,C09,14,1127143,792500
2017-06-01,C09,12,1293403,957000
2017-07-01,C09,7,929286,864999
2017-08-01,C09,6,742333,739500
2017-09-01,C09,11,1136182,825000
2017-10-01,C09,14,970777,869440
2017-11-01,C09,16,822441,810500
2017-12-01,C09,3,669778,710333
2018-01-01,C09,2,619000,619000
2018-02-01,C09,8,860363,756000
2018-03-01,C09,8,765875,697000
2018-04-01,C09,16,1170300,1039500
2018-05-01,C09,15,966133,866000
2018-06-01,C09,10,1188300,1161500
2018-07-01,C09,3,840333,905000
2018-08-01,C09,3,853000,851000
2018-09-01,C09,12,1474379,1160000
2018-10-01,C09,10,1217300,864500
2018-11-01,C09,11,1346500,1125000
2018-12-01,C09,4,1033750,724000
2019-01-01,C09,6,1905983,1625000
2019-02-01,C09,7,753611,750000
2019-03-01,C09,4,916250,917500
2019-04-01,C09,13,1570038,1108000
2019-05-01,C09,14,1042639,868750
2019-06-01,C09,17,1574759,1305000
2019-07-01,C09,7,1032429,890000
2019-08-01,C09,8,1225016,1061000
2019-09-01,C09,16,1080844,904750
2019-10-01,C09,12,1443658,1002500
2019-11-01,C09,7,723428,720000
2019-12-01,C09,6,1447000,1060000
2020-01-01,C09,5,1510000,865000
2020-02-01,C09,11,1034547,1106000
2020-03-01,C09,10,1035931,895000
2020-04-01,C09,2,783500,783500
2020-05-01,C09,3,940500,934000
2020-06-01,C09,7,1614771,1410000
2020-07-01,C09,6,1235167,935500
2020-08-01,C09,15,1319194,1172903
2020-09-01,C09,12,1864292,1285750
2020-10-01,C09,11,1483773,932500
2020-11-01,C09,9,2274100,1880000
2020-12-01,C09,8,992250,918500
2021-01-01,C09,12,1072417,999000
2021-02-01,C09,19,1293368,1140000
2021-03-01,C09,17,1363095,1120000
2021-04-01,C09,20,1564057,779617
