Date,Area,Sales,Avg_Price,Med_Price
2019-11-01,C01,313,753209,679900
2019-12-01,C01,223,772390,670000
2020-01-01,C01,210,785401,700000
2020-02-01,C01,330,840549,738000
2020-03-01,C01,343,857421,739000
2020-04-01,C01,106,699501,677500
2020-05-01,C01,192,774679,680400
2020-06-01,C01,318,751439,677501
2020-07-01,C01,406,737306,695000
2020-08-01,C01,342,759830,681250
2020-09-01,C01,361,772246,663000
2020-10-01,C01,340,755194,644500
2020-11-01,C01,340,693586,625000
2020-12-01,C01,414,683525,611250
2021-01-01,C01,468,681070,630000
2021-02-01,C01,611,727791,665000
2021-03-01,C01,704,778753,699950
2021-04-01,C01,604,802280,705450
