Date,Area,Sales,Avg_Price,Med_Price
2015-10-01,E05,32,302613,301000
2015-11-01,E05,28,311359,301500
2015-12-01,E05,16,296088,295250
2016-01-01,E05,17,305911,302000
2016-02-01,E05,28,310725,305950
2016-03-01,E05,47,302119,281000
2016-04-01,E05,44,353963,326400
2016-05-01,E05,47,333328,317000
2016-06-01,E05,42,339714,319000
2016-07-01,E05,35,322711,315000
2016-08-01,E05,41,349193,329000
2016-09-01,E05,27,354526,350000
2016-10-01,E05,28,395096,374000
2016-11-01,E05,37,346651,328000
2016-12-01,E05,24,316213,303250
2017-01-01,E05,27,355693,365000
2017-02-01,E05,33,374370,375000
2017-03-01,E05,44,432790,412500
2017-04-01,E05,41,455971,430000
2017-05-01,E05,37,429361,425000
2017-06-01,E05,21,436143,412000
2017-07-01,E05,21,411633,395000
2017-08-01,E05,28,442482,425000
2017-09-01,E05,20,385025,354500
2017-10-01,E05,20,397330,362000
2017-11-01,E05,20,394384,371250
2017-12-01,E05,15,389493,365000
2018-01-01,E05,14,401057,374900
2018-02-01,E05,26,406598,400000
2018-03-01,E05,25,366964,355000
2018-04-01,E05,37,417208,418000
2018-05-01,E05,39,420762,415000
2018-06-01,E05,36,446711,433000
2018-07-01,E05,26,447931,437500
2018-08-01,E05,30,421793,407500
2018-09-01,E05,25,434968,426500
2018-10-01,E05,27,417074,410000
2018-11-01,E05,21,412214,409000
2018-12-01,E05,20,428148,407500
2019-01-01,E05,17,429735,435000
2019-02-01,E05,23,409043,390000
2019-03-01,E05,29,435759,412000
2019-04-01,E05,30,474190,461250
2019-05-01,E05,39,437213,403000
2019-06-01,E05,23,454248,437000
2019-07-01,E05,39,451718,420000
2019-08-01,E05,32,457391,444000
2019-09-01,E05,39,469166,438000
2019-10-01,E05,30,466097,460456
2019-11-01,E05,29,479772,451000
2019-12-01,E05,23,471695,459000
2020-01-01,E05,23,482436,451000
2020-02-01,E05,21,502286,505000
2020-03-01,E05,19,515026,490000
2020-04-01,E05,5,491200,496000
2020-05-01,E05,15,492799,502000
2020-06-01,E05,19,498721,507000
2020-07-01,E05,36,514978,489000
2020-08-01,E05,33,521408,499000
2020-09-01,E05,34,494110,488117
2020-10-01,E05,24,505454,490500
2020-11-01,E05,26,481169,477500
2020-12-01,E05,27,493303,485000
2021-01-01,E05,20,510780,499300
2021-02-01,E05,22,508339,499950
2021-03-01,E05,37,579810,562000
2021-04-01,E05,35,547870,542000
