Date,Area,Sales,Avg_Price,Med_Price
2008-06-01,C14,135,296604,280000
2008-07-01,C14,135,292035,270000
2008-08-01,C14,108,302071,286250
2008-09-01,C14,102,297296,283550
2008-10-01,C14,95,292581,275000
2008-11-01,C14,50,276666,256750
2008-12-01,C14,42,281060,257500
2009-01-01,C14,36,270171,262000
2009-02-01,C14,52,274912,257500
2009-03-01,C14,84,296833,266250
2009-04-01,C14,109,308432,279180
2009-05-01,C14,136,281869,275000
2009-06-01,C14,173,299097,274000
2009-07-01,C14,142,314500,299000
2009-08-01,C14,126,320550,300000
2009-09-01,C14,111,325481,308000
2009-10-01,C14,103,338703,308000
2009-11-01,C14,108,331370,312550
2009-12-01,C14,114,356810,339250
2010-01-01,C14,86,332321,319500
2010-02-01,C14,116,369564,340250
2010-03-01,C14,164,359632,334750
2010-04-01,C14,143,358564,333000
2010-05-01,C14,119,368391,338000
2010-06-01,C14,104,351782,331000
2010-07-01,C14,114,336463,325250
2010-08-01,C14,114,347157,330995
2010-09-01,C14,101,356488,335000
2010-10-01,C14,95,330862,315000
2010-11-01,C14,129,362059,336000
2010-12-01,C14,84,351756,325000
2011-01-01,C14,101,373030,342500
2011-02-01,C14,107,373085,349000
2011-03-01,C14,128,356626,345000
2011-04-01,C14,113,378294,350000
2011-05-01,C14,135,380155,362000
2011-06-01,C14,152,373127,352900
2011-07-01,C14,148,382793,355000
2011-08-01,C14,133,389316,365000
2011-09-01,C14,153,383194,378000
2011-10-01,C14,135,383455,371000
2011-11-01,C14,122,365894,334000
2011-12-01,C14,81,380333,355000
2012-01-01,C14,55,398709,380000
2012-02-01,C14,101,400064,375000
2012-03-01,C14,103,393838,367000
2012-04-01,C14,101,401562,374900
2012-05-01,C14,139,381264,352500
2012-06-01,C14,114,375243,360450
2012-07-01,C14,93,378694,358000
2012-08-01,C14,87,395224,355000
2012-09-01,C14,76,396163,347000
2012-10-01,C14,83,375074,345800
2012-11-01,C14,62,360714,347500
2012-12-01,C14,61,366116,356000
2013-01-01,C14,69,376429,374500
2013-02-01,C14,86,397024,344000
2013-03-01,C14,103,380684,362000
2013-04-01,C14,98,376254,353250
2013-05-01,C14,121,397327,385000
2013-06-01,C14,110,377675,354500
2013-07-01,C14,122,374667,360500
2013-08-01,C14,104,368897,344000
2013-09-01,C14,98,368466,355500
2013-10-01,C14,109,399458,346000
2013-11-01,C14,94,371689,342750
2013-12-01,C14,62,395158,356500
2014-01-01,C14,60,389418,373000
2014-02-01,C14,90,396402,347500
2014-03-01,C14,100,392178,365750
2014-04-01,C14,119,414917,407000
2014-05-01,C14,126,408210,372000
2014-06-01,C14,142,402242,375000
2014-07-01,C14,144,402364,371750
2014-08-01,C14,100,373623,356250
2014-09-01,C14,92,398529,376900
2014-10-01,C14,99,399059,369000
2014-11-01,C14,100,412074,382500
2014-12-01,C14,99,405098,378000
2015-01-01,C14,68,378845,353500
2015-02-01,C14,102,390498,374500
2015-03-01,C14,113,416452,381000
2015-04-01,C14,148,431851,394400
2015-05-01,C14,137,406040,393000
2015-06-01,C14,141,397888,367000
2015-07-01,C14,147,395798,376000
2015-08-01,C14,138,427445,389500
2015-09-01,C14,116,408009,381600
2015-10-01,C14,123,417497,370000
2015-11-01,C14,87,414558,375000
2015-12-01,C14,94,418860,389000
2016-01-01,C14,83,420724,403800
2016-02-01,C14,114,422007,402500
2016-03-01,C14,130,416509,392000
2016-04-01,C14,173,429738,397000
2016-05-01,C14,155,443975,415000
2016-06-01,C14,153,429217,410000
2016-07-01,C14,133,429504,399000
2016-08-01,C14,156,427712,415000
2016-09-01,C14,150,449237,418500
2016-10-01,C14,160,426546,389400
2016-11-01,C14,152,448394,413500
2016-12-01,C14,96,478177,445940
2017-01-01,C14,86,475325,453350
2017-02-01,C14,109,510279,469000
2017-03-01,C14,157,567706,510000
2017-04-01,C14,147,590445,526200
2017-05-01,C14,119,536514,495000
2017-06-01,C14,103,530914,505000
2017-07-01,C14,86,511390,461500
2017-08-01,C14,103,541270,480000
2017-09-01,C14,106,542903,516000
2017-10-01,C14,84,553288,522500
2017-11-01,C14,107,525993,485000
2017-12-01,C14,83,572317,493000
2018-01-01,C14,56,531182,515450
2018-02-01,C14,73,577076,548000
2018-03-01,C14,107,588729,549000
2018-04-01,C14,94,597220,538900
2018-05-01,C14,107,592240,550000
2018-06-01,C14,101,571440,520888
2018-07-01,C14,97,556735,530000
2018-08-01,C14,99,577803,551500
2018-09-01,C14,90,568475,547500
2018-10-01,C14,97,589206,568000
2018-11-01,C14,83,573849,560000
2018-12-01,C14,40,606957,595500
2019-01-01,C14,45,601062,519000
2019-02-01,C14,49,602295,543000
2019-03-01,C14,76,561613,535900
2019-04-01,C14,94,598679,559706
2019-05-01,C14,81,596693,571500
2019-06-01,C14,101,599174,583000
2019-07-01,C14,86,615330,580500
2019-08-01,C14,109,648499,580000
2019-09-01,C14,74,615100,607500
2019-10-01,C14,100,616167,591500
2019-11-01,C14,81,614883,580000
2019-12-01,C14,55,646576,620000
2020-01-01,C14,61,621588,586800
2020-02-01,C14,70,684642,683000
2020-03-01,C14,74,718633,663000
2020-04-01,C14,28,627141,597950
2020-05-01,C14,28,651296,644500
2020-06-01,C14,61,681099,641000
2020-07-01,C14,76,632968,601500
2020-08-01,C14,91,661577,628000
2020-09-01,C14,77,614038,610000
2020-10-01,C14,74,630163,606250
2020-11-01,C14,60,627035,586000
2020-12-01,C14,72,607845,594400
2021-01-01,C14,97,639629,613500
2021-02-01,C14,99,659566,634900
2021-03-01,C14,150,693526,659950
2021-04-01,C14,114,696269,650000
