Date,Area,Sales,Avg_Price,Med_Price
2011-10-01,C03,3,599000,625000
2011-11-01,C03,12,575500,444000
2011-12-01,C03,9,391389,380000
2012-01-01,C03,6,633483,598500
2012-02-01,C03,7,494786,580000
2012-03-01,C03,8,815875,666500
2012-04-01,C03,5,815450,656750
2012-05-01,C03,6,731750,640750
2012-06-01,C03,6,665839,473516
2012-07-01,C03,5,719800,572000
2012-08-01,C03,3,1105000,1250000
2012-09-01,C03,6,398833,392500
2012-10-01,C03,5,688400,540000
2012-11-01,C03,2,597500,597500
2012-12-01,C03,4,437000,405000
2013-01-01,C03,1,345000,345000
2013-02-01,C03,3,435000,465000
2013-03-01,C03,3,404000,445000
2013-04-01,C03,8,847500,721000
2013-05-01,C03,10,690150,699000
2013-06-01,C03,4,451125,458750
2013-07-01,C03,7,447857,460000
2013-08-01,C03,3,295000,310000
2013-09-01,C03,5,443798,434990
2013-10-01,C03,14,717428,704009
2013-11-01,C03,9,736765,594000
2013-12-01,C03,4,1090125,647500
2014-01-01,C03,6,502500,490250
2014-02-01,C03,7,680929,689000
2014-03-01,C03,12,564403,532500
2014-04-01,C03,9,754333,634000
2014-05-01,C03,18,650878,564450
2014-06-01,C03,5,786400,770000
2014-07-01,C03,7,506214,423500
2014-08-01,C03,5,862500,772500
2014-09-01,C03,7,618714,625000
2014-10-01,C03,12,614083,493500
2014-11-01,C03,8,649500,601250
2014-12-01,C03,9,583814,570000
2015-01-01,C03,5,495141,515000
2015-02-01,C03,6,488150,469450
2015-03-01,C03,12,567158,527500
2015-04-01,C03,14,626746,546500
2015-05-01,C03,15,591360,525000
2015-06-01,C03,14,596036,570000
2015-07-01,C03,9,564533,474900
2015-08-01,C03,3,529967,575000
2015-09-01,C03,10,545970,405950
2015-10-01,C03,2,598500,598500
2015-11-01,C03,13,558223,483000
2015-12-01,C03,4,624000,599000
2016-01-01,C03,7,424000,455000
2016-02-01,C03,6,624983,642500
2016-03-01,C03,19,586758,570000
2016-04-01,C03,16,572963,559250
2016-05-01,C03,15,801140,625000
2016-06-01,C03,10,795770,644450
2016-07-01,C03,8,599188,582500
2016-08-01,C03,12,584167,515000
2016-09-01,C03,10,688460,687000
2016-10-01,C03,16,779281,499500
2016-11-01,C03,14,631680,544750
2016-12-01,C03,9,709309,545000
2017-01-01,C03,10,779838,551500
2017-02-01,C03,22,764987,584000
2017-03-01,C03,19,761614,655000
2017-04-01,C03,17,691047,620000
2017-05-01,C03,19,745499,644990
2017-06-01,C03,11,774818,635000
2017-07-01,C03,15,632821,584022
2017-08-01,C03,10,778990,537500
2017-09-01,C03,8,585411,521745
2017-10-01,C03,15,710613,665000
2017-11-01,C03,12,873343,795500
2017-12-01,C03,7,821343,685000
2018-01-01,C03,6,774817,641450
2018-02-01,C03,11,822091,795000
2018-03-01,C03,14,630714,579500
2018-04-01,C03,12,667750,576500
2018-05-01,C03,12,681975,677000
2018-06-01,C03,10,805300,729500
2018-07-01,C03,13,852115,750000
2018-08-01,C03,12,730750,653500
2018-09-01,C03,6,623083,623000
2018-10-01,C03,15,801447,692800
2018-11-01,C03,9,722000,650000
2018-12-01,C03,5,1236584,750000
2019-01-01,C03,4,943750,737500
2019-02-01,C03,10,839700,742500
2019-03-01,C03,10,811850,846500
2019-04-01,C03,16,726946,697500
2019-05-01,C03,22,781036,685000
2019-06-01,C03,12,714600,722500
2019-07-01,C03,8,787224,760450
2019-08-01,C03,9,868083,870000
2019-09-01,C03,9,1210567,1100000
2019-10-01,C03,15,709367,703000
2019-11-01,C03,10,721090,680000
2019-12-01,C03,6,786632,760900
2020-01-01,C03,9,738667,670000
2020-02-01,C03,11,948163,875000
2020-03-01,C03,7,773929,692500
2020-04-01,C03,3,756167,858500
2020-05-01,C03,4,970000,870000
2020-06-01,C03,9,704277,586500
2020-07-01,C03,15,873135,689000
2020-08-01,C03,12,984075,678000
2020-09-01,C03,10,816950,701500
2020-10-01,C03,9,1181133,920000
2020-11-01,C03,12,786742,642950
2020-12-01,C03,7,669714,635000
2021-01-01,C03,9,711556,675000
2021-02-01,C03,14,1002214,790500
2021-03-01,C03,27,855359,792500
2021-04-01,C03,17,971029,872000
