Date,Area,Sales,Avg_Price,Med_Price
2014-10-01,C04,10,542280,563500
2014-11-01,C04,17,550494,523900
2014-12-01,C04,7,359071,358000
2015-01-01,C04,12,652325,384950
2015-02-01,C04,8,383875,364750
2015-03-01,C04,18,483850,437450
2015-04-01,C04,9,523656,390000
2015-05-01,C04,14,624286,381750
2015-06-01,C04,25,499656,373000
2015-07-01,C04,15,455593,340000
2015-08-01,C04,18,410236,379000
2015-09-01,C04,11,720818,520000
2015-10-01,C04,10,694200,512500
2015-11-01,C04,15,434313,359000
2015-12-01,C04,8,325938,302500
2016-01-01,C04,5,388700,389000
2016-02-01,C04,17,575512,340000
2016-03-01,C04,14,479107,391750
2016-04-01,C04,18,599301,525000
2016-05-01,C04,21,562788,439900
2016-06-01,C04,17,565265,610000
2016-07-01,C04,23,472648,435000
2016-08-01,C04,13,595069,545000
2016-09-01,C04,11,586327,444000
2016-10-01,C04,21,635863,439000
2016-11-01,C04,18,577078,399000
2016-12-01,C04,8,788938,415000
2017-01-01,C04,13,625594,565000
2017-02-01,C04,18,693150,584000
2017-03-01,C04,22,602909,510000
2017-04-01,C04,22,835109,679750
2017-05-01,C04,17,677100,570000
2017-06-01,C04,12,809208,610500
2017-07-01,C04,16,844141,605000
2017-08-01,C04,15,524987,460000
2017-09-01,C04,22,738269,537500
2017-10-01,C04,16,795431,622500
2017-11-01,C04,25,948128,699000
2017-12-01,C04,8,516250,495000
2018-01-01,C04,11,578410,447000
2018-02-01,C04,14,895357,638750
2018-03-01,C04,6,907000,642500
2018-04-01,C04,14,736564,530500
2018-05-01,C04,18,619272,545000
2018-06-01,C04,18,934489,742000
2018-07-01,C04,13,828531,650000
2018-08-01,C04,14,571779,511000
2018-09-01,C04,13,903386,729000
2018-10-01,C04,20,772219,630000
2018-11-01,C04,14,864886,683500
2018-12-01,C04,11,665482,590000
2019-01-01,C04,8,587800,587500
2019-02-01,C04,13,897308,849000
2019-03-01,C04,20,719566,615759
2019-04-01,C04,13,621469,535100
2019-05-01,C04,24,831792,741450
2019-06-01,C04,20,736770,680000
2019-07-01,C04,18,547933,542500
2019-08-01,C04,8,921625,779000
2019-09-01,C04,18,873522,722500
2019-10-01,C04,17,814147,610000
2019-11-01,C04,17,758994,631000
2019-12-01,C04,10,683500,665000
2020-01-01,C04,7,991931,915000
2020-02-01,C04,8,944225,999000
2020-03-01,C04,9,653017,637750
2020-04-01,C04,4,554975,535000
2020-05-01,C04,8,566250,597500
2020-06-01,C04,10,798250,717500
2020-07-01,C04,12,812083,637000
2020-08-01,C04,8,738502,602500
2020-09-01,C04,9,928089,878800
2020-10-01,C04,15,726293,650000
2020-11-01,C04,11,567227,550000
2020-12-01,C04,12,691110,570000
2021-01-01,C04,16,658213,606750
2021-02-01,C04,9,1090167,877500
2021-03-01,C04,22,802264,669000
2021-04-01,C04,21,837730,672500
