Date,Area,Sales,Avg_Price,Med_Price
2014-07-01,E06,5,299900,335500
2014-08-01,E06,8,521800,404400
2014-09-01,E06,9,431767,439900
2014-10-01,E06,5,466560,443400
2014-11-01,E06,17,450271,412000
2014-12-01,E06,3,443100,429900
2015-01-01,E06,2,957500,957500
2015-02-01,E06,4,284475,272500
2015-03-01,E06,3,396083,420000
2015-04-01,E06,4,511350,458700
2015-05-01,E06,3,554467,585400
2015-06-01,E06,6,325333,312500
2015-07-01,E06,3,242000,241000
2015-08-01,E06,1,280000,280000
2015-09-01,E06,2,349864,349864
2015-10-01,E06,8,622625,522600
2015-11-01,E06,2,403750,403750
2015-12-01,E06,1,249000,249000
2016-01-01,E06,2,474950,474950
2016-02-01,E06,5,339980,300000
2016-03-01,E06,2,489700,489700
2016-04-01,E06,8,441013,451650
2016-05-01,E06,4,402625,351250
2016-06-01,E06,5,375860,414900
2016-07-01,E06,3,282839,270000
2016-08-01,E06,2,327750,327750
2016-09-01,E06,1,260000,260000
2016-10-01,E06,3,494500,472500
2016-11-01,E06,4,826225,832450
2016-12-01,E06,3,362000,305000
2017-01-01,E06,2,394500,394500
2017-02-01,E06,6,443850,348850
2017-03-01,E06,8,708463,603750
2017-04-01,E06,7,546400,488900
2017-05-01,E06,3,418333,350000
2017-06-01,E06,3,454967,470000
2017-07-01,E06,2,572450,572450
2017-08-01,E06,1,475000,475000
2017-09-01,E06,3,398000,330000
2017-10-01,E06,2,598500,598500
2017-11-01,E06,5,521400,525000
2017-12-01,E06,2,434000,434000
2018-01-01,E06,0,0,0
2018-02-01,E06,2,774950,774950
2018-03-01,E06,1,320000,320000
2018-04-01,E06,7,566143,470000
2018-05-01,E06,2,366500,366500
2018-06-01,E06,4,562725,486000
2018-07-01,E06,2,541500,541500
2018-08-01,E06,2,405250,405250
2018-09-01,E06,3,536333,545000
2018-10-01,E06,4,738250,716500
2018-11-01,E06,6,464667,450500
2018-12-01,E06,9,636100,645000
2019-01-01,E06,5,600200,601000
2019-02-01,E06,1,469500,469500
2019-03-01,E06,7,601786,545000
2019-04-01,E06,8,621682,580000
2019-05-01,E06,5,701000,740000
2019-06-01,E06,5,455640,435000
2019-07-01,E06,5,661700,585000
2019-08-01,E06,5,479580,435000
2019-09-01,E06,4,596250,480000
2019-10-01,E06,12,610600,566000
2019-11-01,E06,6,757792,775875
2019-12-01,E06,3,595933,534000
2020-01-01,E06,3,644967,595000
2020-02-01,E06,10,546860,480000
2020-03-01,E06,4,625250,645000
2020-04-01,E06,2,514950,514950
2020-05-01,E06,1,465000,465000
2020-06-01,E06,7,633929,580500
2020-07-01,E06,9,559688,510000
2020-08-01,E06,9,628889,595000
2020-09-01,E06,5,624600,557000
2020-10-01,E06,6,552667,563000
2020-11-01,E06,9,719111,675000
2020-12-01,E06,5,612000,610000
2021-01-01,E06,8,696738,662500
2021-02-01,E06,7,592000,600000
2021-03-01,E06,10,674080,723500
2021-04-01,E06,7,710800,640500
