Date,Area,Sales,Avg_Price,Med_Price
2013-11-01,W02,13,414631,405000
2013-12-01,W02,8,367363,316000
2014-01-01,W02,4,288950,256900
2014-02-01,W02,11,421073,322900
2014-03-01,W02,17,378711,355000
2014-04-01,W02,21,417268,375000
2014-05-01,W02,23,326513,336000
2014-06-01,W02,14,367780,375250
2014-07-01,W02,15,404500,381000
2014-08-01,W02,13,377600,417500
2014-09-01,W02,14,422706,388500
2014-10-01,W02,27,426815,441000
2014-11-01,W02,9,396211,376000
2014-12-01,W02,9,379156,379900
2015-01-01,W02,6,347372,294500
2015-02-01,W02,15,353153,305000
2015-03-01,W02,19,375853,339900
2015-04-01,W02,24,375516,338750
2015-05-01,W02,20,425327,455618
2015-06-01,W02,33,394241,373000
2015-07-01,W02,16,350081,330000
2015-08-01,W02,15,384269,339900
2015-09-01,W02,23,378009,355000
2015-10-01,W02,20,350565,297500
2015-11-01,W02,12,359066,330950
2015-12-01,W02,10,367720,342450
2016-01-01,W02,11,434636,420000
2016-02-01,W02,23,530557,505000
2016-03-01,W02,28,427011,364950
2016-04-01,W02,15,422433,408000
2016-05-01,W02,29,447914,410000
2016-06-01,W02,30,408289,374250
2016-07-01,W02,26,426596,384500
2016-08-01,W02,11,452845,374500
2016-09-01,W02,10,453849,447000
2016-10-01,W02,12,547249,538500
2016-11-01,W02,12,518450,470450
2016-12-01,W02,7,514286,518000
2017-01-01,W02,7,543571,480000
2017-02-01,W02,12,514367,511000
2017-03-01,W02,27,530408,490000
2017-04-01,W02,22,525018,462000
2017-05-01,W02,18,552622,475200
2017-06-01,W02,21,542749,425000
2017-07-01,W02,16,554563,522500
2017-08-01,W02,16,472062,426500
2017-09-01,W02,12,607575,523750
2017-10-01,W02,22,538682,542250
2017-11-01,W02,18,547975,527000
2017-12-01,W02,13,590069,589000
2018-01-01,W02,12,547142,520000
2018-02-01,W02,17,523895,443000
2018-03-01,W02,17,566478,530000
2018-04-01,W02,14,676100,701000
2018-05-01,W02,18,661544,645000
2018-06-01,W02,19,628072,535000
2018-07-01,W02,18,647161,600000
2018-08-01,W02,8,618688,545000
2018-09-01,W02,11,656032,631500
2018-10-01,W02,25,604010,549000
2018-11-01,W02,30,662103,619750
2018-12-01,W02,11,655000,588000
2019-01-01,W02,15,625967,545000
2019-02-01,W02,13,623385,540000
2019-03-01,W02,23,622121,510000
2019-04-01,W02,33,740933,604500
2019-05-01,W02,24,643700,626750
2019-06-01,W02,18,623868,581750
2019-07-01,W02,24,676758,612000
2019-08-01,W02,15,718627,583800
2019-09-01,W02,26,631269,597500
2019-10-01,W02,19,640441,623000
2019-11-01,W02,23,702464,662000
2019-12-01,W02,9,693889,725000
2020-01-01,W02,8,743438,719500
2020-02-01,W02,11,927434,643000
2020-03-01,W02,20,707792,655550
2020-04-01,W02,7,633700,650900
2020-05-01,W02,6,703317,615500
2020-06-01,W02,22,690455,622500
2020-07-01,W02,34,760066,727500
2020-08-01,W02,25,748566,670000
2020-09-01,W02,21,683190,586000
2020-10-01,W02,24,688058,659000
2020-11-01,W02,28,674443,652750
2020-12-01,W02,17,624971,607000
2021-01-01,W02,19,685432,577000
2021-02-01,W02,30,671215,644000
2021-03-01,W02,28,728823,677500
2021-04-01,W02,31,720145,671000
