Date,Area,Sales,Avg_Price,Med_Price
2016-07-01,E02,13,483192,475000
2016-08-01,E02,7,539857,510000
2016-09-01,E02,11,554273,565000
2016-10-01,E02,9,524844,470600
2016-11-01,E02,9,525833,460000
2016-12-01,E02,3,531773,395000
2017-01-01,E02,4,663375,567750
2017-02-01,E02,8,632291,588000
2017-03-01,E02,8,772238,628500
2017-04-01,E02,16,664119,651350
2017-05-01,E02,7,611286,591000
2017-06-01,E02,7,668857,575000
2017-07-01,E02,5,424000,465000
2017-08-01,E02,7,531429,447000
2017-09-01,E02,9,773756,620000
2017-10-01,E02,13,678639,701000
2017-11-01,E02,7,560714,550000
2017-12-01,E02,3,634633,657000
2018-01-01,E02,5,685580,559000
2018-02-01,E02,5,509640,485000
2018-03-01,E02,9,616767,565000
2018-04-01,E02,12,748650,660000
2018-05-01,E02,12,655958,597500
2018-06-01,E02,10,629345,620500
2018-07-01,E02,1,573900,573900
2018-08-01,E02,4,689031,764063
2018-09-01,E02,8,488675,466000
2018-10-01,E02,5,574560,562000
2018-11-01,E02,10,671290,472450
2018-12-01,E02,1,950000,950000
2019-01-01,E02,6,676167,598500
2019-02-01,E02,3,679667,660000
2019-03-01,E02,8,617694,594500
2019-04-01,E02,12,729342,716450
2019-05-01,E02,13,814692,635000
2019-06-01,E02,15,854553,728000
2019-07-01,E02,8,766219,660125
2019-08-01,E02,2,492250,492250
2019-09-01,E02,7,587843,580000
2019-10-01,E02,12,686416,735495
2019-11-01,E02,4,883500,664500
2019-12-01,E02,8,748525,775198
2020-01-01,E02,7,596734,569000
2020-02-01,E02,10,799099,712000
2020-03-01,E02,9,781679,690500
2020-04-01,E02,5,697600,553000
2020-05-01,E02,1,615000,615000
2020-06-01,E02,16,724875,628500
2020-07-01,E02,21,763510,715000
2020-08-01,E02,9,1090556,685000
2020-09-01,E02,12,770418,742500
2020-10-01,E02,15,754333,670000
2020-11-01,E02,13,743385,720000
2020-12-01,E02,13,800731,590000
2021-01-01,E02,11,640682,626500
2021-02-01,E02,12,662271,572875
2021-03-01,E02,11,1135955,950000
2021-04-01,E02,12,905927,968000
