Date,Area,Sales,Avg_Price,Med_Price
2009-12-01,W08,36,310536,246000
2010-01-01,W08,36,255997,221750
2010-02-01,W08,36,256028,252000
2010-03-01,W08,44,284105,250750
2010-04-01,W08,59,252669,245000
2010-05-01,W08,58,270590,243500
2010-06-01,W08,47,270563,250500
2010-07-01,W08,31,312410,250500
2010-08-01,W08,22,294991,247750
2010-09-01,W08,28,268000,237000
2010-10-01,W08,38,290913,222750
2010-11-01,W08,40,280785,251050
2010-12-01,W08,23,253152,230000
2011-01-01,W08,18,227722,213000
2011-02-01,W08,34,268434,254220
2011-03-01,W08,44,317598,285000
2011-04-01,W08,40,268560,256500
2011-05-01,W08,36,308261,270250
2011-06-01,W08,47,270889,254000
2011-07-01,W08,41,296474,271000
2011-08-01,W08,56,306128,275000
2011-09-01,W08,55,299673,293000
2011-10-01,W08,59,306735,279500
2011-11-01,W08,68,321735,290000
2011-12-01,W08,52,302907,293050
2012-01-01,W08,41,322780,305000
2012-02-01,W08,46,282738,276500
2012-03-01,W08,83,307146,292000
2012-04-01,W08,66,311417,289000
2012-05-01,W08,85,334158,305000
2012-06-01,W08,85,307733,283000
2012-07-01,W08,44,321680,295000
2012-08-01,W08,53,304699,304000
2012-09-01,W08,35,327054,295000
2012-10-01,W08,47,313004,304900
2012-11-01,W08,50,299528,293500
2012-12-01,W08,39,290254,278000
2013-01-01,W08,36,307519,298750
2013-02-01,W08,50,308058,296000
2013-03-01,W08,73,333853,300000
2013-04-01,W08,79,307610,295000
2013-05-01,W08,80,341753,304450
2013-06-01,W08,71,331044,310000
2013-07-01,W08,49,318128,298000
2013-08-01,W08,63,297551,270000
2013-09-01,W08,53,330140,329900
2013-10-01,W08,77,332398,296900
2013-11-01,W08,61,345087,303000
2013-12-01,W08,40,305130,270350
2014-01-01,W08,26,364288,319500
2014-02-01,W08,59,356242,323000
2014-03-01,W08,81,330461,304250
2014-04-01,W08,79,338382,308000
2014-05-01,W08,89,347487,308000
2014-06-01,W08,80,329652,286000
2014-07-01,W08,95,339954,304900
2014-08-01,W08,66,313036,291750
2014-09-01,W08,95,323877,305000
2014-10-01,W08,94,330059,301250
2014-11-01,W08,59,353529,310000
2014-12-01,W08,51,318963,285000
2015-01-01,W08,45,350260,319500
2015-02-01,W08,65,334331,307000
2015-03-01,W08,93,365616,305000
2015-04-01,W08,101,331520,305000
2015-05-01,W08,94,360331,306000
2015-06-01,W08,120,337774,309450
2015-07-01,W08,81,365741,332000
2015-08-01,W08,66,326220,307745
2015-09-01,W08,93,361954,310000
2015-10-01,W08,85,371136,300100
2015-11-01,W08,80,347468,311250
2015-12-01,W08,58,317432,309000
2016-01-01,W08,41,363714,316000
2016-02-01,W08,70,371524,346750
2016-03-01,W08,104,369050,323250
2016-04-01,W08,105,364366,325000
2016-05-01,W08,105,373424,325000
2016-06-01,W08,100,385349,339000
2016-07-01,W08,76,360539,321000
2016-08-01,W08,83,424921,345000
2016-09-01,W08,88,366360,334000
2016-10-01,W08,92,371835,341000
2016-11-01,W08,75,379385,345000
2016-12-01,W08,60,404238,360000
2017-01-01,W08,56,410225,361750
2017-02-01,W08,86,438973,400750
2017-03-01,W08,117,475359,415000
2017-04-01,W08,109,491393,430000
2017-05-01,W08,109,480774,425000
2017-06-01,W08,83,488761,440000
2017-07-01,W08,56,438776,397500
2017-08-01,W08,84,425640,408000
2017-09-01,W08,69,467875,422000
2017-10-01,W08,60,464492,414500
2017-11-01,W08,90,488337,437000
2017-12-01,W08,74,428950,410000
2018-01-01,W08,37,435324,430000
2018-02-01,W08,70,523709,491500
2018-03-01,W08,74,524930,463500
2018-04-01,W08,76,503387,465500
2018-05-01,W08,91,518426,505000
2018-06-01,W08,79,510954,475000
2018-07-01,W08,58,534218,480000
2018-08-01,W08,60,471051,456500
2018-09-01,W08,66,499903,467450
2018-10-01,W08,86,509688,465000
2018-11-01,W08,64,468821,450000
2018-12-01,W08,54,503289,479250
2019-01-01,W08,52,528969,487000
2019-02-01,W08,69,535041,507000
2019-03-01,W08,89,520046,485000
2019-04-01,W08,79,562164,516000
2019-05-01,W08,92,519037,514750
2019-06-01,W08,81,604520,504000
2019-07-01,W08,90,526775,488000
2019-08-01,W08,78,576783,505500
2019-09-01,W08,76,537329,510000
2019-10-01,W08,76,531959,512500
2019-11-01,W08,69,576310,530000
2019-12-01,W08,48,595389,535500
2020-01-01,W08,56,563609,513750
2020-02-01,W08,84,650121,595500
2020-03-01,W08,69,580761,565000
2020-04-01,W08,21,567952,570000
2020-05-01,W08,53,558306,530000
2020-06-01,W08,72,557419,537450
2020-07-01,W08,89,647934,560000
2020-08-01,W08,89,569850,551500
2020-09-01,W08,91,593024,535000
2020-10-01,W08,76,583769,525000
2020-11-01,W08,90,562684,525000
2020-12-01,W08,66,593392,527750
2021-01-01,W08,90,570915,532000
2021-02-01,W08,107,601295,540000
2021-03-01,W08,125,644865,595000
2021-04-01,W08,113,639655,600000
