Date,Area,Sales,Avg_Price,Med_Price
2010-02-01,W06,60,335728,310000
2010-03-01,W06,71,359444,311000
2010-04-01,W06,68,397121,314500
2010-05-01,W06,79,340897,297500
2010-06-01,W06,61,352029,315000
2010-07-01,W06,28,410748,389495
2010-08-01,W06,47,370201,305000
2010-09-01,W06,41,316575,295000
2010-10-01,W06,44,382179,314500
2010-11-01,W06,35,370496,318000
2010-12-01,W06,36,299403,291500
2011-01-01,W06,19,369394,337000
2011-02-01,W06,38,405961,326000
2011-03-01,W06,54,342261,287500
2011-04-01,W06,49,336300,298000
2011-05-01,W06,51,351584,329900
2011-06-01,W06,57,336265,312000
2011-07-01,W06,49,383905,346000
2011-08-01,W06,42,350405,309000
2011-09-01,W06,55,366274,319000
2011-10-01,W06,63,348324,310000
2011-11-01,W06,43,351430,308000
2011-12-01,W06,39,325008,307000
2012-01-01,W06,31,326355,298000
2012-02-01,W06,46,360310,324500
2012-03-01,W06,82,383460,333500
2012-04-01,W06,61,368316,329000
2012-05-01,W06,74,387456,334000
2012-06-01,W06,72,388106,341000
2012-07-01,W06,73,357814,335000
2012-08-01,W06,52,383835,337500
2012-09-01,W06,39,390785,323000
2012-10-01,W06,52,372428,332500
2012-11-01,W06,35,391188,340000
2012-12-01,W06,26,372689,330850
2013-01-01,W06,29,390462,334900
2013-02-01,W06,50,378056,332500
2013-03-01,W06,49,393139,335000
2013-04-01,W06,64,375582,333375
2013-05-01,W06,76,357765,331450
2013-06-01,W06,53,425935,345000
2013-07-01,W06,56,384430,333500
2013-08-01,W06,65,385445,325000
2013-09-01,W06,62,359230,335500
2013-10-01,W06,66,431245,351500
2013-11-01,W06,40,380113,345000
2013-12-01,W06,35,364985,324000
2014-01-01,W06,36,403397,314200
2014-02-01,W06,37,361319,318000
2014-03-01,W06,52,360704,316250
2014-04-01,W06,63,378583,330000
2014-05-01,W06,69,397584,340000
2014-06-01,W06,66,429977,338250
2014-07-01,W06,73,379344,345000
2014-08-01,W06,58,366746,337500
2014-09-01,W06,50,381564,341500
2014-10-01,W06,55,374218,340000
2014-11-01,W06,52,428706,377500
2014-12-01,W06,40,441969,335500
2015-01-01,W06,44,407528,345250
2015-02-01,W06,47,365144,331000
2015-03-01,W06,57,392674,350000
2015-04-01,W06,80,403031,350000
2015-05-01,W06,87,389304,355000
2015-06-01,W06,85,385095,345000
2015-07-01,W06,70,375194,335500
2015-08-01,W06,76,441628,379500
2015-09-01,W06,63,374015,347000
2015-10-01,W06,67,389672,342500
2015-11-01,W06,71,424620,375000
2015-12-01,W06,59,415656,365000
2016-01-01,W06,43,399053,361000
2016-02-01,W06,64,401653,355000
2016-03-01,W06,98,393932,365000
2016-04-01,W06,92,408451,353250
2016-05-01,W06,110,436172,373000
2016-06-01,W06,105,415840,375000
2016-07-01,W06,81,425505,388000
2016-08-01,W06,106,452184,405000
2016-09-01,W06,104,437014,382500
2016-10-01,W06,97,442626,385000
2016-11-01,W06,84,489265,416000
2016-12-01,W06,80,437346,410000
2017-01-01,W06,58,456193,414100
2017-02-01,W06,109,497346,454600
2017-03-01,W06,143,495692,444000
2017-04-01,W06,152,510050,470000
2017-05-01,W06,138,533278,483565
2017-06-01,W06,102,517705,462750
2017-07-01,W06,93,511765,445000
2017-08-01,W06,84,500114,454500
2017-09-01,W06,76,537946,475500
2017-10-01,W06,82,531287,485000
2017-11-01,W06,78,521945,480000
2017-12-01,W06,59,492280,461000
2018-01-01,W06,46,569011,509500
2018-02-01,W06,68,512551,485500
2018-03-01,W06,90,551856,482500
2018-04-01,W06,65,556146,522500
2018-05-01,W06,97,593811,514800
2018-06-01,W06,75,590597,520500
2018-07-01,W06,83,553467,521777
2018-08-01,W06,78,616125,525000
2018-09-01,W06,80,618546,557500
2018-10-01,W06,80,583571,512000
2018-11-01,W06,76,562397,496950
2018-12-01,W06,47,566972,515000
2019-01-01,W06,58,571440,530000
2019-02-01,W06,64,598253,523500
2019-03-01,W06,68,612949,548750
2019-04-01,W06,106,657930,570000
2019-05-01,W06,90,632985,543000
2019-06-01,W06,90,620397,560000
2019-07-01,W06,94,610087,556000
2019-08-01,W06,78,626816,584419
2019-09-01,W06,90,612389,564500
2019-10-01,W06,85,637180,550000
2019-11-01,W06,89,696852,629000
2019-12-01,W06,53,608943,555000
2020-01-01,W06,47,663255,605000
2020-02-01,W06,77,649147,613000
2020-03-01,W06,89,670921,610000
2020-04-01,W06,28,671243,577500
2020-05-01,W06,48,648379,605000
2020-06-01,W06,91,644973,606500
2020-07-01,W06,107,657542,615000
2020-08-01,W06,98,678837,630000
2020-09-01,W06,97,685219,612500
2020-10-01,W06,76,674045,633500
2020-11-01,W06,60,666833,587500
2020-12-01,W06,78,627519,592158
2021-01-01,W06,97,673408,600000
2021-02-01,W06,125,667491,618000
2021-03-01,W06,147,754654,714000
2021-04-01,W06,122,759158,670000
