Date,Area,Sales,Avg_Price,Med_Price
2019-08-01,E01,9,731057,602500
2019-09-01,E01,18,786194,745000
2019-10-01,E01,20,757111,717000
2019-11-01,E01,15,732285,700000
2019-12-01,E01,7,826843,790000
2020-01-01,E01,4,1056000,949500
2020-02-01,E01,12,988067,795000
2020-03-01,E01,12,799479,743000
2020-04-01,E01,7,910871,858000
2020-05-01,E01,8,913688,847750
2020-06-01,E01,11,807755,760000
2020-07-01,E01,17,886877,855313
2020-08-01,E01,15,881800,835000
2020-09-01,E01,21,810190,715500
2020-10-01,E01,14,806131,692667
2020-11-01,E01,16,650063,617500
2020-12-01,E01,23,699831,675000
2021-01-01,E01,7,717471,680000
2021-02-01,E01,28,707054,659950
2021-03-01,E01,32,796970,743000
2021-04-01,E01,35,782650,735000
